geo_name,date_year,date_month,vessel_type,total,ships_from_ukraine,ships_from_russia,ships_through_suez,ships_through_bosphorus,longitude,latitude,iso2,date
ZAFARANA TERMINAL (EG),2023,6,Cargo,10,2,0,2,3,32.683333,29.166667,EG,2023-06-01
ZEIT BAY LPG TERMINAL (EG),2023,6,Cargo,2,0,0,0,0,33.566667,27.8,EG,2023-06-01
AIN SUKHNA TERMINAL (EG),2023,6,Tanker,26,0,1,8,2,32.366667,29.583333,EG,2023-06-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2023,6,Tanker,79,7,11,21,27,29.833333,31.166667,EG,2023-06-01
AS SUWAYS (EG),2023,6,Tanker,461,2,29,296,53,32.55,29.966667,EG,2023-06-01
BUR SAFAGA (EG),2023,6,Tanker,1,0,0,0,0,33.95,26.733333,EG,2023-06-01
BUR SAID (PORT SAID) (EG),2023,6,Tanker,424,4,55,292,85,32.3,31.266667,EG,2023-06-01
DAMIETTA (EG),2023,6,Tanker,15,0,3,1,5,31.75,31.483333,EG,2023-06-01
EL HAMRA OIL TERMINAL (EG),2023,6,Tanker,3,0,0,2,0,28.866667,30.983333,EG,2023-06-01
EL ISMAILIYA (EG),2023,6,Tanker,222,3,21,173,42,32.283333,30.583333,EG,2023-06-01
EL MAADIYA (EG),2023,6,Tanker,5,1,1,0,1,30.15,31.266667,EG,2023-06-01
EL-ADABIYA (EG),2023,6,Tanker,22,0,0,12,1,32.466667,29.866667,EG,2023-06-01
NUWEIBA EL MUZEIMA (EG),2023,6,Tanker,1,0,0,0,0,34.65,28.966667,EG,2023-06-01
RAS ABU ZANIMAH (EG),2023,6,Tanker,10,0,0,3,0,33.116667,29.033333,EG,2023-06-01
RAS GHARIB (EG),2023,6,Tanker,2,0,0,2,0,33.1,28.35,EG,2023-06-01
RAS SHUKHIER (EG),2023,6,Tanker,5,0,0,5,0,33.283333,28.133333,EG,2023-06-01
RAS SUDR (EG),2023,6,Tanker,1,0,0,0,0,32.7,29.583333,EG,2023-06-01
SIDI KERIR (KURAYR) (EG),2023,6,Tanker,3,0,1,0,2,29.616667,31.1,EG,2023-06-01
WADI FEIRAN (EG),2023,6,Tanker,10,0,0,4,0,33.2,28.75,EG,2023-06-01
ZAFARANA TERMINAL (EG),2023,6,Tanker,5,0,0,2,0,32.683333,29.166667,EG,2023-06-01
ZEIT BAY LPG TERMINAL (EG),2023,6,Tanker,2,0,0,2,0,33.566667,27.8,EG,2023-06-01
KILIFI (KE),2023,6,Cargo,2,0,0,0,0,39.866667,-3.633333,KE,2023-06-01
LAMU (KE),2023,6,Cargo,2,0,0,1,0,40.9,-2.266667,KE,2023-06-01
MOMBASA (KE),2023,6,Cargo,101,0,1,8,2,39.666667,-4.066667,KE,2023-06-01
MOMBASA (KE),2023,6,Tanker,22,0,0,3,0,39.666667,-4.066667,KE,2023-06-01
BEIRA (MZ),2023,6,Cargo,44,0,1,0,1,34.833333,-19.833333,MZ,2023-06-01
CHINDE (MZ),2023,6,Cargo,8,0,0,0,0,36.5,-18.566667,MZ,2023-06-01
MAPUTO (MZ),2023,6,Cargo,87,0,1,5,2,32.583333,-25.966667,MZ,2023-06-01
NACALA (MZ),2023,6,Cargo,34,0,0,0,1,40.666667,-14.533333,MZ,2023-06-01
PEBANE (MZ),2023,6,Cargo,1,0,0,0,0,38.15,-17.266667,MZ,2023-06-01
PEMBA (MZ),2023,6,Cargo,5,0,0,0,0,40.5,-12.966667,MZ,2023-06-01
QUELIMANE (MZ),2023,6,Cargo,5,0,0,0,0,36.883333,-17.883333,MZ,2023-06-01
BEIRA (MZ),2023,6,Tanker,26,0,0,0,0,34.833333,-19.833333,MZ,2023-06-01
MAPUTO (MZ),2023,6,Tanker,10,0,0,0,0,32.583333,-25.966667,MZ,2023-06-01
NACALA (MZ),2023,6,Tanker,16,0,0,0,0,40.666667,-14.533333,MZ,2023-06-01
PEMBA (MZ),2023,6,Tanker,1,0,0,0,0,40.5,-12.966667,MZ,2023-06-01
ANAPA (RU),2023,6,Cargo,2,0,2,0,2,37.316667,44.883333,RU,2023-06-01
AZOV (RU),2023,6,Cargo,103,26,103,0,65,39.433333,47.1,RU,2023-06-01
GELENDZHIK (RU),2023,6,Cargo,2,2,2,0,2,38.066667,44.55,RU,2023-06-01
KAVKAZ OIL TERMINAL (RU),2023,6,Cargo,273,28,273,20,183,36.65,45.333333,RU,2023-06-01
NOVOROSSIYSK (RU),2023,6,Cargo,226,15,226,25,210,37.783333,44.716667,RU,2023-06-01
ROSTOV-NA-DONU (RU),2023,6,Cargo,63,6,63,0,42,39.716667,47.166667,RU,2023-06-01
TAGANROG (RU),2023,6,Cargo,85,17,85,0,46,38.95,47.2,RU,2023-06-01
TEMRYUK (RU),2023,6,Cargo,32,3,32,0,27,37.35,45.35,RU,2023-06-01
TUAPSE (RU),2023,6,Cargo,39,4,39,2,32,39.066667,44.1,RU,2023-06-01
YEYSK (RU),2023,6,Cargo,130,32,130,0,99,38.266667,46.733333,RU,2023-06-01
ANAPA (RU),2023,6,Tanker,2,0,2,0,0,37.316667,44.883333,RU,2023-06-01
AZOV (RU),2023,6,Tanker,20,9,20,0,5,39.433333,47.1,RU,2023-06-01
GELENDZHIK (RU),2023,6,Tanker,2,0,2,0,0,38.066667,44.55,RU,2023-06-01
KAVKAZ OIL TERMINAL (RU),2023,6,Tanker,133,14,133,6,64,36.65,45.333333,RU,2023-06-01
NOVOROSSIYSK (RU),2023,6,Tanker,141,2,141,28,113,37.783333,44.716667,RU,2023-06-01
ROSTOV-NA-DONU (RU),2023,6,Tanker,34,7,34,0,9,39.716667,47.166667,RU,2023-06-01
TAGANROG (RU),2023,6,Tanker,24,6,24,0,6,38.95,47.2,RU,2023-06-01
TEMRYUK (RU),2023,6,Tanker,39,5,39,0,23,37.35,45.35,RU,2023-06-01
TUAPSE (RU),2023,6,Tanker,52,3,52,3,25,39.066667,44.1,RU,2023-06-01
YEYSK (RU),2023,6,Tanker,27,10,27,0,11,38.266667,46.733333,RU,2023-06-01
AL KHAIR OIL TERMINAL (SD),2023,6,Cargo,33,0,1,7,2,37.25,19.583333,SD,2023-06-01
BESHAYER OIL TERMINAL (SD),2023,6,Cargo,2,0,0,0,0,37.316667,19.4,SD,2023-06-01
SAWAKIN HARBOR (SD),2023,6,Cargo,1,0,0,0,0,37.35,19.133333,SD,2023-06-01
AL KHAIR OIL TERMINAL (SD),2023,6,Tanker,16,0,0,3,0,37.25,19.583333,SD,2023-06-01
BESHAYER OIL TERMINAL (SD),2023,6,Tanker,1,0,0,0,0,37.316667,19.4,SD,2023-06-01
Suez (EG),2023,6,Cargo,872,12,55,872,130,32.355877,30.44337,Suez Canal,2023-06-01
Suez (EG),2023,6,Tanker,465,2,45,465,75,32.355877,30.44337,Suez Canal,2023-06-01
DAR ES SALAAM (TZ),2023,6,Cargo,1,0,0,0,0,39.3,-6.816667,TZ,2023-06-01
MIKINDANI (TZ),2023,6,Cargo,9,0,0,0,0,40.133333,-10.266667,TZ,2023-06-01
MJIMWEMA TERMINAL (TZ),2023,6,Cargo,91,0,2,7,4,39.366667,-6.816667,TZ,2023-06-01
TANGA (TZ),2023,6,Cargo,4,0,0,0,0,39.116667,-5.083333,TZ,2023-06-01
ZANZIBAR (TZ),2023,6,Cargo,14,0,1,0,1,39.183333,-6.166667,TZ,2023-06-01
CHAKE CHAKE (TZ),2023,6,Tanker,1,0,0,0,0,39.766667,-5.25,TZ,2023-06-01
MJIMWEMA TERMINAL (TZ),2023,6,Tanker,17,0,0,2,0,39.366667,-6.816667,TZ,2023-06-01
TANGA (TZ),2023,6,Tanker,3,0,0,0,0,39.116667,-5.083333,TZ,2023-06-01
ZANZIBAR (TZ),2023,6,Tanker,11,0,0,1,0,39.183333,-6.166667,TZ,2023-06-01
BALAKLAVA (UA),2023,6,Cargo,1,1,0,0,1,33.6,44.5,UA,2023-06-01
BELGOROD-DNESTROVSKY (UA),2023,6,Cargo,1,1,0,0,1,30.366667,46.183333,UA,2023-06-01
CHORNOMORS KE (UA),2023,6,Cargo,38,38,2,1,35,32.7,45.516667,UA,2023-06-01
HENICHESK (UA),2023,6,Cargo,2,2,0,0,2,34.816667,46.166667,UA,2023-06-01
ILLICHIVSK (UA),2023,6,Cargo,48,48,2,6,42,30.65,46.3,UA,2023-06-01
IZMAYIL (UA),2023,6,Cargo,367,367,19,2,285,28.85,45.333333,UA,2023-06-01
KERCH (UA),2023,6,Cargo,4,4,4,0,3,36.483333,45.35,UA,2023-06-01
KHERSON (UA),2023,6,Cargo,2,2,0,0,2,32.6,46.616667,UA,2023-06-01
KHORLY (UA),2023,6,Cargo,1,1,0,0,1,33.283333,46.083333,UA,2023-06-01
MARIUPOL (UA),2023,6,Cargo,26,26,24,0,15,37.566667,47.083333,UA,2023-06-01
MYKOLAYIV (UA),2023,6,Cargo,12,12,0,0,2,31.983333,46.95,UA,2023-06-01
ODESA (UA),2023,6,Cargo,19,19,1,3,18,30.733333,46.483333,UA,2023-06-01
RENI (UA),2023,6,Cargo,237,237,20,4,161,28.3,45.433333,UA,2023-06-01
SEVASTOPOL (UA),2023,6,Cargo,5,5,1,0,4,33.533333,44.616667,UA,2023-06-01
SUDAK (UA),2023,6,Cargo,2,2,0,0,2,34.983333,44.85,UA,2023-06-01
UST-DUNAISK (UA),2023,6,Cargo,96,96,6,0,89,29.7,45.466667,UA,2023-06-01
YEVPATORIYA (UA),2023,6,Cargo,61,61,3,1,58,33.383333,45.2,UA,2023-06-01
YUZHNYY (UA),2023,6,Cargo,4,4,0,0,4,31.016667,46.6,UA,2023-06-01
BELGOROD-DNESTROVSKY (UA),2023,6,Tanker,1,1,0,1,1,30.366667,46.183333,UA,2023-06-01
CHORNOMORS KE (UA),2023,6,Tanker,10,10,2,1,10,32.7,45.516667,UA,2023-06-01
ILLICHIVSK (UA),2023,6,Tanker,5,5,0,1,3,30.65,46.3,UA,2023-06-01
IZMAYIL (UA),2023,6,Tanker,91,91,8,0,61,28.85,45.333333,UA,2023-06-01
KERCH (UA),2023,6,Tanker,4,4,4,0,3,36.483333,45.35,UA,2023-06-01
MARIUPOL (UA),2023,6,Tanker,11,11,10,0,2,37.566667,47.083333,UA,2023-06-01
ODESA (UA),2023,6,Tanker,1,1,0,1,1,30.733333,46.483333,UA,2023-06-01
RENI (UA),2023,6,Tanker,60,60,5,0,37,28.3,45.433333,UA,2023-06-01
UST-DUNAISK (UA),2023,6,Tanker,11,11,3,0,9,29.7,45.466667,UA,2023-06-01
YEVPATORIYA (UA),2023,6,Tanker,17,17,1,0,16,33.383333,45.2,UA,2023-06-01
Bosphorus (TR),2023,7,Cargo,1387,440,500,123,1387,29.07183305,41.11833286,Bosphorus Strait,2023-07-01
Bosphorus (TR),2023,7,Tanker,431,81,216,63,431,29.07183305,41.11833286,Bosphorus Strait,2023-07-01
DJIBOUTI (DJ),2023,7,Cargo,6,0,0,2,0,43.133333,11.6,DJ,2023-07-01
DORALEH (DJ),2023,7,Cargo,115,1,3,37,8,43.083333,11.6,DJ,2023-07-01
DORALEH (DJ),2023,7,Tanker,40,0,3,6,5,43.083333,11.6,DJ,2023-07-01
AIN SUKHNA TERMINAL (EG),2023,7,Cargo,9,0,2,3,3,32.366667,29.583333,EG,2023-07-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2023,7,Cargo,302,70,37,14,129,29.833333,31.166667,EG,2023-07-01
AL QUSAYR (EG),2023,7,Cargo,3,0,0,2,0,34.283333,26.1,EG,2023-07-01
AS SUWAYS (EG),2023,7,Cargo,726,9,29,496,80,32.55,29.966667,EG,2023-07-01
BUR SAFAGA (EG),2023,7,Cargo,12,1,1,3,1,33.95,26.733333,EG,2023-07-01
BUR SAID (PORT SAID) (EG),2023,7,Cargo,754,20,53,543,125,32.3,31.266667,EG,2023-07-01
DAMIETTA (EG),2023,7,Cargo,235,32,22,46,78,31.75,31.483333,EG,2023-07-01
EAST ZEIT TERMINAL (EG),2023,7,Cargo,1,0,0,0,0,33.6,27.85,EG,2023-07-01
EL ISMAILIYA (EG),2023,7,Cargo,423,11,39,325,85,32.283333,30.583333,EG,2023-07-01
EL MAADIYA (EG),2023,7,Cargo,262,55,19,8,106,30.15,31.266667,EG,2023-07-01
EL-ADABIYA (EG),2023,7,Cargo,50,0,3,15,5,32.466667,29.866667,EG,2023-07-01
NUWEIBA EL MUZEIMA (EG),2023,7,Cargo,3,0,0,2,1,34.65,28.966667,EG,2023-07-01
RAS ABU ZANIMAH (EG),2023,7,Cargo,3,0,0,2,1,33.116667,29.033333,EG,2023-07-01
RAS GHARIB (EG),2023,7,Cargo,6,0,1,3,1,33.1,28.35,EG,2023-07-01
RAS SHUKHIER (EG),2023,7,Cargo,8,1,2,5,3,33.283333,28.133333,EG,2023-07-01
SHARM EL SHEIKH (EG),2023,7,Cargo,1,0,0,1,1,34.283333,27.85,EG,2023-07-01
SIDI KERIR (KURAYR) (EG),2023,7,Cargo,1,0,0,0,0,29.616667,31.1,EG,2023-07-01
WADI FEIRAN (EG),2023,7,Cargo,4,0,1,2,1,33.2,28.75,EG,2023-07-01
ZAFARANA TERMINAL (EG),2023,7,Cargo,12,0,2,5,3,32.683333,29.166667,EG,2023-07-01
ZEIT BAY LPG TERMINAL (EG),2023,7,Cargo,5,0,1,3,2,33.566667,27.8,EG,2023-07-01
AIN SUKHNA TERMINAL (EG),2023,7,Tanker,34,0,0,8,1,32.366667,29.583333,EG,2023-07-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2023,7,Tanker,76,11,9,21,24,29.833333,31.166667,EG,2023-07-01
AS SUWAYS (EG),2023,7,Tanker,482,1,26,293,46,32.55,29.966667,EG,2023-07-01
BUR SAFAGA (EG),2023,7,Tanker,1,0,0,1,0,33.95,26.733333,EG,2023-07-01
BUR SAID (PORT SAID) (EG),2023,7,Tanker,432,7,41,311,71,32.3,31.266667,EG,2023-07-01
DAMIETTA (EG),2023,7,Tanker,17,1,2,5,4,31.75,31.483333,EG,2023-07-01
EL HAMRA OIL TERMINAL (EG),2023,7,Tanker,3,0,1,1,2,28.866667,30.983333,EG,2023-07-01
EL ISMAILIYA (EG),2023,7,Tanker,259,2,21,210,37,32.283333,30.583333,EG,2023-07-01
EL MAADIYA (EG),2023,7,Tanker,4,0,0,0,0,30.15,31.266667,EG,2023-07-01
EL-ADABIYA (EG),2023,7,Tanker,26,0,0,16,1,32.466667,29.866667,EG,2023-07-01
RAS ABU ZANIMAH (EG),2023,7,Tanker,12,0,0,6,0,33.116667,29.033333,EG,2023-07-01
RAS GHARIB (EG),2023,7,Tanker,2,0,0,2,0,33.1,28.35,EG,2023-07-01
RAS SHUKHIER (EG),2023,7,Tanker,4,0,0,3,0,33.283333,28.133333,EG,2023-07-01
RAS SUDR (EG),2023,7,Tanker,1,0,0,0,0,32.7,29.583333,EG,2023-07-01
SIDI KERIR (KURAYR) (EG),2023,7,Tanker,2,1,0,0,1,29.616667,31.1,EG,2023-07-01
WADI FEIRAN (EG),2023,7,Tanker,11,0,0,7,0,33.2,28.75,EG,2023-07-01
ZAFARANA TERMINAL (EG),2023,7,Tanker,5,0,0,2,0,32.683333,29.166667,EG,2023-07-01
ZEIT BAY LPG TERMINAL (EG),2023,7,Tanker,3,0,0,2,0,33.566667,27.8,EG,2023-07-01
LAMU (KE),2023,7,Cargo,2,0,0,0,0,40.9,-2.266667,KE,2023-07-01
MOMBASA (KE),2023,7,Cargo,94,1,3,12,5,39.666667,-4.066667,KE,2023-07-01
MOMBASA (KE),2023,7,Tanker,22,0,0,1,0,39.666667,-4.066667,KE,2023-07-01
BEIRA (MZ),2023,7,Cargo,43,0,1,2,1,34.833333,-19.833333,MZ,2023-07-01
CHINDE (MZ),2023,7,Cargo,8,0,0,0,0,36.5,-18.566667,MZ,2023-07-01
IBO (MZ),2023,7,Cargo,2,0,0,0,0,40.616667,-12.333333,MZ,2023-07-01
MAPUTO (MZ),2023,7,Cargo,88,0,0,6,0,32.583333,-25.966667,MZ,2023-07-01
NACALA (MZ),2023,7,Cargo,36,0,1,3,1,40.666667,-14.533333,MZ,2023-07-01
PEBANE (MZ),2023,7,Cargo,4,0,0,0,0,38.15,-17.266667,MZ,2023-07-01
PEMBA (MZ),2023,7,Cargo,5,0,0,1,0,40.5,-12.966667,MZ,2023-07-01
PORTO BELO (MZ),2023,7,Cargo,3,0,0,0,0,37.183333,-17.7,MZ,2023-07-01
QUELIMANE (MZ),2023,7,Cargo,6,0,0,0,0,36.883333,-17.883333,MZ,2023-07-01
BEIRA (MZ),2023,7,Tanker,25,0,0,1,0,34.833333,-19.833333,MZ,2023-07-01
MAPUTO (MZ),2023,7,Tanker,12,0,0,0,0,32.583333,-25.966667,MZ,2023-07-01
NACALA (MZ),2023,7,Tanker,14,0,0,0,0,40.666667,-14.533333,MZ,2023-07-01
PEMBA (MZ),2023,7,Tanker,1,0,0,0,0,40.5,-12.966667,MZ,2023-07-01
ADLER (RU),2023,7,Cargo,1,1,1,0,1,39.933333,43.433333,RU,2023-07-01
ANAPA (RU),2023,7,Cargo,2,2,2,0,2,37.316667,44.883333,RU,2023-07-01
AZOV (RU),2023,7,Cargo,103,22,103,0,50,39.433333,47.1,RU,2023-07-01
GELENDZHIK (RU),2023,7,Cargo,5,2,5,0,3,38.066667,44.55,RU,2023-07-01
KAVKAZ OIL TERMINAL (RU),2023,7,Cargo,277,41,277,15,176,36.65,45.333333,RU,2023-07-01
NOVOROSSIYSK (RU),2023,7,Cargo,229,22,229,27,209,37.783333,44.716667,RU,2023-07-01
ROSTOV-NA-DONU (RU),2023,7,Cargo,96,11,96,0,55,39.716667,47.166667,RU,2023-07-01
SOCHI (RU),2023,7,Cargo,1,1,1,0,1,39.733333,43.583333,RU,2023-07-01
TAGANROG (RU),2023,7,Cargo,117,19,117,0,62,38.95,47.2,RU,2023-07-01
TEMRYUK (RU),2023,7,Cargo,28,5,28,0,24,37.35,45.35,RU,2023-07-01
TUAPSE (RU),2023,7,Cargo,34,7,34,5,27,39.066667,44.1,RU,2023-07-01
YEYSK (RU),2023,7,Cargo,104,27,104,0,64,38.266667,46.733333,RU,2023-07-01
ANAPA (RU),2023,7,Tanker,7,0,7,0,0,37.316667,44.883333,RU,2023-07-01
AZOV (RU),2023,7,Tanker,20,7,20,0,7,39.433333,47.1,RU,2023-07-01
GELENDZHIK (RU),2023,7,Tanker,3,0,3,0,0,38.066667,44.55,RU,2023-07-01
KAVKAZ OIL TERMINAL (RU),2023,7,Tanker,99,11,99,3,48,36.65,45.333333,RU,2023-07-01
NOVOROSSIYSK (RU),2023,7,Tanker,142,3,142,33,115,37.783333,44.716667,RU,2023-07-01
ROSTOV-NA-DONU (RU),2023,7,Tanker,33,8,33,0,9,39.716667,47.166667,RU,2023-07-01
TAGANROG (RU),2023,7,Tanker,24,4,24,0,10,38.95,47.2,RU,2023-07-01
TEMRYUK (RU),2023,7,Tanker,21,1,21,0,12,37.35,45.35,RU,2023-07-01
TUAPSE (RU),2023,7,Tanker,58,0,58,4,31,39.066667,44.1,RU,2023-07-01
YEYSK (RU),2023,7,Tanker,16,10,16,0,9,38.266667,46.733333,RU,2023-07-01
AL KHAIR OIL TERMINAL (SD),2023,7,Cargo,42,2,2,11,6,37.25,19.583333,SD,2023-07-01
BESHAYER OIL TERMINAL (SD),2023,7,Cargo,4,0,0,0,0,37.316667,19.4,SD,2023-07-01
SAWAKIN HARBOR (SD),2023,7,Cargo,1,0,0,0,0,37.35,19.133333,SD,2023-07-01
AL KHAIR OIL TERMINAL (SD),2023,7,Tanker,10,0,0,1,0,37.25,19.583333,SD,2023-07-01
BESHAYER OIL TERMINAL (SD),2023,7,Tanker,1,0,0,0,0,37.316667,19.4,SD,2023-07-01
Suez (EG),2023,7,Cargo,886,11,50,886,119,32.355877,30.44337,Suez Canal,2023-07-01
Suez (EG),2023,7,Tanker,467,3,36,467,57,32.355877,30.44337,Suez Canal,2023-07-01
MIKINDANI (TZ),2023,7,Cargo,6,0,0,0,0,40.133333,-10.266667,TZ,2023-07-01
MJIMWEMA TERMINAL (TZ),2023,7,Cargo,85,0,2,8,3,39.366667,-6.816667,TZ,2023-07-01
MTWARA (TZ),2023,7,Cargo,1,0,0,0,0,40.2,-10.266667,TZ,2023-07-01
TANGA (TZ),2023,7,Cargo,1,0,0,0,0,39.116667,-5.083333,TZ,2023-07-01
ZANZIBAR (TZ),2023,7,Cargo,9,0,0,0,0,39.183333,-6.166667,TZ,2023-07-01
CHAKE CHAKE (TZ),2023,7,Tanker,1,0,0,0,0,39.766667,-5.25,TZ,2023-07-01
MJIMWEMA TERMINAL (TZ),2023,7,Tanker,18,0,0,2,0,39.366667,-6.816667,TZ,2023-07-01
TANGA (TZ),2023,7,Tanker,4,0,0,0,0,39.116667,-5.083333,TZ,2023-07-01
ZANZIBAR (TZ),2023,7,Tanker,10,0,0,1,0,39.183333,-6.166667,TZ,2023-07-01
ALUSHTA (UA),2023,7,Cargo,1,1,0,0,1,34.416667,44.683333,UA,2023-07-01
BALAKLAVA (UA),2023,7,Cargo,1,1,1,0,1,33.6,44.5,UA,2023-07-01
BELGOROD-DNESTROVSKY (UA),2023,7,Cargo,1,1,0,0,1,30.366667,46.183333,UA,2023-07-01
CHORNOMORS KE (UA),2023,7,Cargo,51,51,8,1,49,32.7,45.516667,UA,2023-07-01
DNIPRO-BUZKYY (UA),2023,7,Cargo,2,2,0,0,1,31.883333,46.733333,UA,2023-07-01
FEODOSIYA (UA),2023,7,Cargo,1,1,1,0,0,35.433333,45.016667,UA,2023-07-01
ILLICHIVSK (UA),2023,7,Cargo,14,14,1,0,10,30.65,46.3,UA,2023-07-01
IZMAYIL (UA),2023,7,Cargo,343,343,18,3,269,28.85,45.333333,UA,2023-07-01
KERCH (UA),2023,7,Cargo,8,8,8,0,6,36.483333,45.35,UA,2023-07-01
KHERSON (UA),2023,7,Cargo,1,1,0,0,1,32.6,46.616667,UA,2023-07-01
KHORLY (UA),2023,7,Cargo,1,1,0,0,1,33.283333,46.083333,UA,2023-07-01
KYRYLIVKA (UA),2023,7,Cargo,1,1,1,1,1,35.366667,46.35,UA,2023-07-01
MARIUPOL (UA),2023,7,Cargo,20,20,19,0,4,37.566667,47.083333,UA,2023-07-01
MYKOLAYIV (UA),2023,7,Cargo,9,9,0,0,0,31.983333,46.95,UA,2023-07-01
ODESA (UA),2023,7,Cargo,6,6,0,0,4,30.733333,46.483333,UA,2023-07-01
RENI (UA),2023,7,Cargo,209,209,12,3,136,28.3,45.433333,UA,2023-07-01
SEVASTOPOL (UA),2023,7,Cargo,14,14,2,1,13,33.533333,44.616667,UA,2023-07-01
SUDAK (UA),2023,7,Cargo,3,3,1,0,3,34.983333,44.85,UA,2023-07-01
UST-DUNAISK (UA),2023,7,Cargo,118,118,5,0,112,29.7,45.466667,UA,2023-07-01
YALTA (UA),2023,7,Cargo,1,1,0,0,0,34.166667,44.483333,UA,2023-07-01
YEVPATORIYA (UA),2023,7,Cargo,98,98,11,7,92,33.383333,45.2,UA,2023-07-01
YUZHNYY (UA),2023,7,Cargo,2,2,0,0,2,31.016667,46.6,UA,2023-07-01
CHORNOMORS KE (UA),2023,7,Tanker,11,11,2,0,10,32.7,45.516667,UA,2023-07-01
FEODOSIYA (UA),2023,7,Tanker,1,1,1,0,1,35.433333,45.016667,UA,2023-07-01
ILLICHIVSK (UA),2023,7,Tanker,3,3,0,1,2,30.65,46.3,UA,2023-07-01
IZMAYIL (UA),2023,7,Tanker,80,80,3,0,53,28.85,45.333333,UA,2023-07-01
KERCH (UA),2023,7,Tanker,4,4,4,0,2,36.483333,45.35,UA,2023-07-01
MARIUPOL (UA),2023,7,Tanker,8,8,8,0,2,37.566667,47.083333,UA,2023-07-01
MYKOLAYIV (UA),2023,7,Tanker,1,1,0,0,0,31.983333,46.95,UA,2023-07-01
ODESA (UA),2023,7,Tanker,1,1,0,0,1,30.733333,46.483333,UA,2023-07-01
RENI (UA),2023,7,Tanker,56,56,3,0,31,28.3,45.433333,UA,2023-07-01
SEVASTOPOL (UA),2023,7,Tanker,2,2,0,0,2,33.533333,44.616667,UA,2023-07-01
UST-DUNAISK (UA),2023,7,Tanker,12,12,1,0,12,29.7,45.466667,UA,2023-07-01
YEVPATORIYA (UA),2023,7,Tanker,22,22,1,1,20,33.383333,45.2,UA,2023-07-01
Bosphorus (TR),2023,8,Cargo,1352,412,515,134,1352,29.07183305,41.11833286,Bosphorus Strait,2023-08-01
Bosphorus (TR),2023,8,Tanker,404,74,199,63,404,29.07183305,41.11833286,Bosphorus Strait,2023-08-01
DJIBOUTI (DJ),2023,8,Cargo,3,0,0,1,0,43.133333,11.6,DJ,2023-08-01
DORALEH (DJ),2023,8,Cargo,97,1,4,31,5,43.083333,11.6,DJ,2023-08-01
DORALEH (DJ),2023,8,Tanker,36,0,2,7,4,43.083333,11.6,DJ,2023-08-01
AIN SUKHNA TERMINAL (EG),2023,8,Cargo,11,0,1,6,1,32.366667,29.583333,EG,2023-08-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2023,8,Cargo,283,58,34,13,114,29.833333,31.166667,EG,2023-08-01
AL QUSAYR (EG),2023,8,Cargo,3,0,0,0,0,34.283333,26.1,EG,2023-08-01
AS SUWAYS (EG),2023,8,Cargo,748,6,32,608,76,32.55,29.966667,EG,2023-08-01
BUR SAFAGA (EG),2023,8,Cargo,5,0,0,3,2,33.95,26.733333,EG,2023-08-01
BUR SAID (PORT SAID) (EG),2023,8,Cargo,833,10,69,633,142,32.3,31.266667,EG,2023-08-01
DAMIETTA (EG),2023,8,Cargo,242,29,19,47,70,31.75,31.483333,EG,2023-08-01
EL GHARDAQA (EG),2023,8,Cargo,1,0,0,1,0,33.85,27.216667,EG,2023-08-01
EL ISMAILIYA (EG),2023,8,Cargo,499,6,52,409,107,32.283333,30.583333,EG,2023-08-01
EL MAADIYA (EG),2023,8,Cargo,241,46,18,15,90,30.15,31.266667,EG,2023-08-01
EL-ADABIYA (EG),2023,8,Cargo,55,0,0,19,1,32.466667,29.866667,EG,2023-08-01
NUWEIBA EL MUZEIMA (EG),2023,8,Cargo,7,1,0,3,2,34.65,28.966667,EG,2023-08-01
RAS ABU ZANIMAH (EG),2023,8,Cargo,5,0,0,1,0,33.116667,29.033333,EG,2023-08-01
RAS GHARIB (EG),2023,8,Cargo,9,0,1,6,1,33.1,28.35,EG,2023-08-01
RAS SHUKHIER (EG),2023,8,Cargo,10,0,1,7,1,33.283333,28.133333,EG,2023-08-01
SHARM EL SHEIKH (EG),2023,8,Cargo,2,0,0,1,1,34.283333,27.85,EG,2023-08-01
SIDI KERIR (KURAYR) (EG),2023,8,Cargo,2,0,0,0,1,29.616667,31.1,EG,2023-08-01
WADI FEIRAN (EG),2023,8,Cargo,9,0,1,6,1,33.2,28.75,EG,2023-08-01
ZAFARANA TERMINAL (EG),2023,8,Cargo,14,0,1,7,2,32.683333,29.166667,EG,2023-08-01
ZEIT BAY LPG TERMINAL (EG),2023,8,Cargo,7,0,0,4,0,33.566667,27.8,EG,2023-08-01
AIN SUKHNA TERMINAL (EG),2023,8,Tanker,28,0,0,11,0,32.366667,29.583333,EG,2023-08-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2023,8,Tanker,73,10,11,17,25,29.833333,31.166667,EG,2023-08-01
AS SUWAYS (EG),2023,8,Tanker,447,0,19,362,30,32.55,29.966667,EG,2023-08-01
BUR SAID (PORT SAID) (EG),2023,8,Tanker,378,1,36,292,62,32.3,31.266667,EG,2023-08-01
DAMIETTA (EG),2023,8,Tanker,17,2,3,4,8,31.75,31.483333,EG,2023-08-01
EL HAMRA OIL TERMINAL (EG),2023,8,Tanker,4,0,0,3,1,28.866667,30.983333,EG,2023-08-01
